date,model_version,code,name,ticker,close,ver6_score,ver6_rank_number,ver6_rank_letter,ver6_signal,ver6_selected,quality_gate,rsi,return_1d,return_5d_past,return_20d_past,momentum_acceleration,ma25_distance,drawdown_60d_high,atr14,signal_id,signal_start_date,signal_start_price,signal_age,days_outside_gate,first_signal_return,previous_ver6_rank,rank_velocity,score_velocity,phase,action,ver7_entry,buy_zone_low,buy_zone_high,ver6_stop,ver6_take_profit,atr_stop,swing_stop
2026-08-20,7.0,9502,中部電力,9502.T,2875.0,86.0,89,E,対象外,False,False,52.6,2.77,1.91,-3.1,2.69,1.3,-11.54,86.01,,,,,0,,118.0,29.0,12.799999999999997,,SKIP,False,2789.0,2932.0,2645.0,3306.0,2746.0,2550.2
2026-08-20,7.0,9008,京王電鉄,9008.T,773.4,85.5,90,E,対象外,False,False,51.5,1.1,1.71,-2.23,2.27,-1.01,-8.02,16.21,,,,,0,,129.0,39.0,16.5,,SKIP,False,750.0,789.0,712.0,889.0,749.1,738.4
2026-08-20,7.0,2802,味の素,2802.T,5349.0,85.5,91,E,対象外,False,False,50.0,1.31,-5.09,1.83,-5.55,2.19,-13.38,225.58,,,,,0,,75.0,-16.0,-1.0999999999999943,,SKIP,False,5189.0,5456.0,4921.0,6151.0,5010.6,4697.4
2026-08-20,7.0,5711,三菱マテリアル,5711.T,5345.0,85.2,92,E,対象外,False,False,66.2,5.84,0.66,27.14,-6.13,17.59,0.0,257.77,,,,,0,,89.0,-3.0,2.6000000000000085,,SKIP,False,5185.0,5452.0,4917.0,6147.0,4958.3,3805.9
2026-08-20,7.0,8058,三菱商事,8058.T,4696.0,85.0,93,E,対象外,False,False,47.9,1.03,-2.81,-3.93,-1.83,-1.23,-8.35,127.22,,,,,0,,108.0,15.0,10.0,,SKIP,False,4555.0,4790.0,4320.0,5400.0,4505.2,4558.1
2026-08-20,7.0,8233,高島屋,8233.T,2355.0,84.9,94,E,対象外,False,False,55.3,3.74,1.25,-1.98,1.74,1.5,-9.49,69.87,,,,,0,,84.0,-10.0,0.4000000000000057,,SKIP,False,2284.0,2402.0,2167.0,2708.0,2250.2,2181.0
2026-08-20,7.0,8591,オリックス,8591.T,6021.0,84.8,95,E,対象外,False,False,37.3,-0.05,-5.51,-8.52,-3.38,-5.91,-9.77,157.61,,,,,0,,86.0,-9.0,0.7999999999999972,,SKIP,False,5840.0,6141.0,5539.0,6924.0,5784.6,5926.2
2026-08-20,7.0,7261,マツダ,7261.T,1201.5,84.4,96,E,対象外,False,False,57.1,5.91,4.75,3.53,3.87,3.43,-1.56,37.75,,,,,0,,94.0,-2.0,3.9000000000000057,,SKIP,False,1165.0,1226.0,1105.0,1382.0,1144.9,1089.5
2026-08-20,7.0,6473,ジェイテクト,6473.T,2089.0,84.1,97,E,対象外,False,False,48.3,2.2,-1.72,1.28,-2.04,-0.91,-5.73,71.91,,,,,0,,169.0,72.0,30.099999999999994,,SKIP,False,2026.0,2131.0,1922.0,2402.0,1981.1,2000.0
2026-08-20,7.0,5233,太平洋セメント,5233.T,4135.0,84.0,98,E,対象外,False,False,49.7,1.85,-2.82,-1.62,-2.42,-0.03,-8.72,131.36,,,,,0,,115.0,17.0,10.0,,SKIP,False,4011.0,4218.0,3804.0,4755.0,3938.0,3895.4
2026-08-20,7.0,1808,長谷工コーポレーション,1808.T,2798.0,83.9,99,E,対象外,False,False,52.8,1.14,0.54,-0.48,0.66,0.61,-3.6,58.19,,,,,0,,88.0,-11.0,1.0,,SKIP,False,2714.0,2854.0,2574.0,3218.0,2710.7,2619.3
2026-08-20,7.0,6861,キーエンス,6861.T,80690.0,83.8,100,E,対象外,False,False,49.1,1.31,-6.86,11.9,-9.83,1.28,-7.95,2805.74,,,,,0,,83.0,-17.0,-0.9000000000000057,,SKIP,False,78269.0,82304.0,74235.0,92794.0,76481.4,69600.2
2026-08-20,7.0,1721,コムシスホールディングス,1721.T,5257.0,83.0,101,E,対象外,False,False,47.6,1.25,-0.92,0.54,-1.06,-0.17,-4.97,130.1,,,,,0,,120.0,19.0,10.0,,SKIP,False,5099.0,5362.0,4836.0,6046.0,5061.9,5075.5
2026-08-20,7.0,1925,大和ハウス工業,1925.T,4651.0,82.7,102,E,対象外,False,False,54.9,1.73,0.96,1.0,0.71,0.5,-5.26,81.8,,,,,0,,91.0,-11.0,1.4000000000000057,,SKIP,False,4511.0,4744.0,4279.0,5349.0,4528.3,4461.6
2026-08-20,7.0,3861,王子ホールディングス,3861.T,861.4,82.4,103,E,対象外,False,False,51.0,0.81,-1.14,0.41,-1.24,-0.67,-3.92,16.79,,,,,0,,93.0,-10.0,1.5,,SKIP,False,836.0,879.0,792.0,991.0,836.2,838.3
2026-08-20,7.0,4911,資生堂,4911.T,3668.0,82.4,104,E,対象外,False,False,66.0,4.71,4.03,20.66,-1.14,10.52,0.0,147.96,,,,,0,,81.0,-23.0,-3.0999999999999943,,SKIP,False,3558.0,3741.0,3375.0,4218.0,3446.1,2968.6
2026-08-20,7.0,9602,東宝,9602.T,1547.0,81.0,105,E,対象外,False,False,61.7,0.78,4.88,12.47,1.76,4.55,-3.22,48.86,,,,,0,,92.0,-13.0,0.0,,SKIP,False,1501.0,1578.0,1423.0,1779.0,1473.7,1326.8
2026-08-20,7.0,4188,三菱ケミカルグループ,4188.T,1144.0,88.3,82,E,対象外,False,False,45.1,1.06,-6.76,-4.31,-5.69,-3.5,-8.22,39.63,,,,,0,,99.0,17.0,9.700000000000003,,SKIP,False,1110.0,1167.0,1052.0,1316.0,1084.6,1095.0
2026-08-20,7.0,6178,日本郵政,6178.T,2314.0,88.6,81,E,対象外,False,False,44.7,0.3,-2.73,-5.69,-1.31,-3.44,-8.23,60.53,,,,,0,,74.0,-7.0,1.6999999999999886,,SKIP,False,2245.0,2360.0,2129.0,2661.0,2223.2,2256.2
2026-08-20,7.0,9434,ソフトバンク,9434.T,233.1,88.8,80,E,対象外,False,False,59.7,0.3,-0.13,5.28,-1.45,2.4,-1.19,4.84,,,,,0,,95.0,15.0,8.5,,SKIP,False,226.0,238.0,214.0,268.0,225.8,217.2
2026-08-20,7.0,7203,トヨタ自動車,7203.T,3066.0,89.3,79,E,対象外,False,False,58.0,4.25,2.71,4.32,1.63,2.76,-4.9,79.35,,,,,0,,71.0,-8.0,1.2999999999999972,,SKIP,False,2974.0,3127.0,2821.0,3526.0,2947.0,2855.2
2026-08-20,7.0,6506,安川電機,6506.T,5023.0,15.0,215,E,対象外,False,False,40.8,1.91,-8.34,-3.64,-7.43,-2.83,-34.38,285.87,,,,,0,,214.0,-1.0,0.0,,SKIP,False,4872.0,5123.0,4621.0,5776.0,4594.2,4442.7
2026-08-20,7.0,8053,住友商事,8053.T,1701.5,94.9,56,D,監視候補,False,False,52.3,1.4,-4.38,6.08,-5.9,1.85,-5.34,51.8,,,,,0,,51.0,-5.0,1.0,,SKIP,False,1650.0,1736.0,1565.0,1957.0,1623.8,1531.8
2026-08-20,7.0,9147,NIPPON EXPRESSホールディングス,9147.T,5441.0,94.1,57,D,監視候補,False,False,51.5,-1.36,-2.7,-1.45,-2.34,0.19,-4.28,160.91,,,,,0,,45.0,-12.0,-0.9000000000000057,,SKIP,False,5278.0,5550.0,5006.0,6257.0,5199.6,5011.8
2026-08-20,7.0,5020,ENEOSホールディングス,5020.T,1303.0,94.1,58,D,監視候補,False,False,52.4,2.04,1.6,-1.29,1.92,0.35,-3.45,36.81,,,,,0,,85.0,27.0,10.099999999999994,,SKIP,False,1264.0,1329.0,1199.0,1498.0,1247.8,1258.7
2026-08-20,7.0,6752,パナソニック ホールディングス,6752.T,4303.0,94.0,59,D,監視候補,False,False,49.5,-0.9,-8.04,5.08,-9.31,1.86,-10.13,223.93,,,,,0,,50.0,-9.0,0.0,,SKIP,False,4174.0,4389.0,3959.0,4948.0,3967.1,3347.2
2026-08-20,7.0,1605,INPEX,1605.T,3869.0,93.9,60,D,監視候補,False,False,65.1,0.23,4.57,7.03,2.81,6.76,-0.79,107.22,,,,,0,,52.0,-8.0,0.0,,SKIP,False,3753.0,3946.0,3559.0,4449.0,3708.2,3360.1
2026-08-20,7.0,7911,TOPPANホールディングス,7911.T,5112.0,93.9,61,D,監視候補,False,False,55.4,0.43,-6.17,6.63,-7.83,6.44,-6.17,230.44,,,,,0,,62.0,1.0,3.0,,SKIP,False,4959.0,5214.0,4703.0,5879.0,4766.3,4141.2
2026-08-20,7.0,9433,KDDI,9433.T,2861.0,93.4,62,D,監視候補,False,False,50.0,0.72,1.1,-0.5,1.22,-1.23,-7.95,73.17,,,,,0,,57.0,-5.0,0.8000000000000114,,SKIP,False,2775.0,2918.0,2632.0,3290.0,2751.2,2765.1
2026-08-20,7.0,6758,ソニーグループ,6758.T,3777.0,93.3,63,D,監視候補,False,False,57.8,2.39,2.08,9.67,-0.34,3.95,-3.45,120.18,,,,,0,,48.0,-15.0,-1.0,,SKIP,False,3664.0,3853.0,3475.0,4344.0,3596.7,3343.2
2026-08-20,7.0,5301,東海カーボン,5301.T,1709.0,93.1,64,D,監視候補,False,False,50.6,-1.5,-5.71,3.64,-6.62,2.18,-8.98,65.51,,,,,0,,54.0,-10.0,-0.6000000000000085,,SKIP,False,1658.0,1743.0,1572.0,1965.0,1610.7,1502.5
2026-08-20,7.0,8316,三井住友フィナンシャルグループ,8316.T,6546.0,93.0,65,D,監視候補,False,False,42.5,-0.33,-6.07,-7.44,-4.21,-4.54,-9.26,183.68,8316_20260818_01,2026-08-18,6900.0,3.0,2,-5.130434782608695,59.0,-6.0,1.2000000000000028,MATURE,SKIP,False,6350.0,6677.0,6022.0,7528.0,6270.5,6387.9
2026-08-20,7.0,8252,丸井グループ,8252.T,2978.0,80.7,107,E,対象外,False,False,54.4,1.02,0.03,0.66,-0.13,0.64,-3.78,57.16,,,,,0,,101.0,-6.0,2.299999999999997,,SKIP,False,2889.0,3038.0,2740.0,3425.0,2892.3,2821.3
2026-08-20,7.0,6301,小松製作所,6301.T,7049.0,92.5,66,D,監視候補,False,False,52.1,3.56,-4.25,9.34,-6.59,1.56,-5.33,232.44,,,,,0,,44.0,-22.0,-3.700000000000003,,SKIP,False,6838.0,7190.0,6485.0,8106.0,6700.3,6414.8
2026-08-20,7.0,6302,住友重機械工業,6302.T,5683.0,91.7,68,D,監視候補,False,False,52.7,4.33,-5.14,8.91,-7.37,2.72,-5.25,235.84,,,,,0,,67.0,-1.0,2.0,,SKIP,False,5513.0,5797.0,5228.0,6535.0,5329.2,4929.2
2026-08-20,7.0,7832,バンダイナムコホールディングス,7832.T,5554.0,91.0,69,D,監視候補,False,False,74.8,3.64,5.75,35.63,-3.16,17.02,0.0,197.53,,,,,0,,61.0,-8.0,0.0,,SKIP,False,5387.0,5665.0,5110.0,6387.0,5257.7,4018.8
2026-08-20,7.0,6098,リクルートホールディングス,6098.T,16145.0,91.0,70,D,監視候補,False,False,71.2,2.57,-3.84,31.21,-11.64,16.92,-3.84,615.9,,,,,0,,25.0,-45.0,-10.0,,SKIP,False,15661.0,16468.0,14853.0,18567.0,15221.1,11845.5
2026-08-20,7.0,6971,京セラ,6971.T,3567.0,90.5,71,D,監視候補,False,False,42.4,-2.03,-8.66,-5.63,-7.25,-4.12,-8.91,138.56,,,,,0,,26.0,-45.0,-10.5,,SKIP,False,3460.0,3638.0,3282.0,4102.0,3359.2,3480.5
2026-08-20,7.0,8804,東京建物,8804.T,3388.0,90.2,72,D,監視候補,False,False,51.7,2.29,0.41,-2.76,1.1,-0.35,-3.97,80.43,,,,,0,,102.0,30.0,12.200000000000003,,SKIP,False,3286.0,3456.0,3117.0,3896.0,3267.4,3228.8
2026-08-20,7.0,9101,日本郵船,9101.T,6795.0,90.0,73,D,監視候補,False,False,76.1,0.92,9.4,16.79,5.2,11.59,0.0,165.65,,,,,0,,65.0,-8.0,0.0,,SKIP,False,6591.0,6931.0,6251.0,7814.0,6546.5,5706.3
2026-08-20,7.0,6326,クボタ,6326.T,2649.0,90.0,74,D,監視候補,False,False,46.4,6.04,-3.67,-4.14,-2.64,-2.77,-9.81,98.88,,,,,0,,158.0,84.0,30.0,,SKIP,False,2570.0,2702.0,2437.0,3046.0,2500.7,2481.0
2026-08-20,7.0,4507,塩野義製薬,4507.T,2932.5,90.0,75,D,監視候補,False,False,57.6,2.57,4.03,1.96,3.54,2.3,-4.48,73.24,,,,,0,,96.0,21.0,10.0,,SKIP,False,2845.0,2991.0,2698.0,3372.0,2822.6,2718.3
2026-08-20,7.0,5232,住友大阪セメント,5232.T,5591.0,89.9,76,E,対象外,False,False,47.1,1.07,-2.07,-2.17,-1.52,-1.28,-12.26,259.97,,,,,0,,64.0,-12.0,-0.29999999999999716,,SKIP,False,5423.0,5703.0,5144.0,6430.0,5201.1,5127.2
2026-08-20,7.0,9001,東武鉄道,9001.T,2984.0,89.8,77,E,対象外,False,False,51.4,0.78,0.84,-1.97,1.34,-0.83,-6.69,60.49,,,,,0,,70.0,-7.0,1.3999999999999915,,SKIP,False,2894.0,3044.0,2745.0,3432.0,2893.3,2870.1
2026-08-20,7.0,8795,T&Dホールディングス,8795.T,4689.0,89.6,78,E,対象外,False,False,37.6,-1.03,-4.83,-7.48,-2.96,-5.65,-9.41,130.76,,,,,0,,66.0,-12.0,-0.30000000000001137,,SKIP,False,4548.0,4783.0,4314.0,5392.0,4492.9,4654.6
2026-08-20,7.0,3405,クラレ,3405.T,1831.5,92.2,67,D,監視候補,False,False,50.6,0.91,-2.37,1.5,-2.75,-0.76,-6.29,51.56,,,,,0,,63.0,-4.0,1.6000000000000085,,SKIP,False,1777.0,1868.0,1685.0,2106.0,1754.2,1748.2
2026-08-20,7.0,6526,ソシオネクスト,6526.T,1934.0,10.0,216,E,対象外,False,False,38.4,2.06,-2.89,-22.22,2.67,-9.99,-35.96,134.84,,,,,0,,216.0,0.0,0.0,,SKIP,False,1876.0,1973.0,1779.0,2224.0,1731.7,1807.9
